        numOfIt             y1             y2             tk
           2500       0.773673       0.350287       0.790091
           2501       0.773828       0.350687       0.790338
           2502       0.773984       0.351087       0.790585
           2503       0.774139       0.351487       0.790832
           2504       0.774294       0.351887        0.79108
           2505       0.774448       0.352287       0.791327
           2506       0.774603       0.352687       0.791574
           2507       0.774758       0.353086       0.791821
           2508       0.774912       0.353486       0.792068
           2509       0.775067       0.353886       0.792315
           2510       0.775221       0.354286       0.792563
           2511       0.775375       0.354686        0.79281
           2512       0.775529       0.355086       0.793057
           2513       0.775683       0.355485       0.793304
           2514       0.775837       0.355885       0.793551
           2515       0.775991       0.356285       0.793798
           2516       0.776145       0.356684       0.794046
           2517       0.776298       0.357084       0.794293
           2518       0.776452       0.357484        0.79454
           2519       0.776605       0.357883       0.794787
           2520       0.776758       0.358283       0.795034
           2521       0.776911       0.358683       0.795281
           2522       0.777065       0.359082       0.795529
           2523       0.777217       0.359482       0.795776
           2524        0.77737       0.359881       0.796023
           2525       0.777523       0.360281        0.79627
           2526       0.777676        0.36068       0.796517
           2527       0.777828        0.36108       0.796764
           2528       0.777981       0.361479       0.797012
           2529       0.778133       0.361878       0.797259
           2530       0.778285       0.362278       0.797506
           2531       0.778437       0.362677       0.797753
           2532       0.778589       0.363076          0.798
           2533       0.778741       0.363476       0.798247
           2534       0.778893       0.363875       0.798495
           2535       0.779045       0.364274       0.798742
           2536       0.779196       0.364673       0.798989
           2537       0.779348       0.365073       0.799236
           2538       0.779499       0.365472       0.799483
           2539        0.77965       0.365871        0.79973
           2540       0.779801        0.36627       0.799978
           2541       0.779952       0.366669       0.800225
           2542       0.780103       0.367068       0.800472
           2543       0.780254       0.367467       0.800719
           2544       0.780405       0.367866       0.800966
           2545       0.780556       0.368265       0.801214
           2546       0.780706       0.368664       0.801461
           2547       0.780856       0.369063       0.801708
           2548       0.781007       0.369462       0.801955
           2549       0.781157       0.369861       0.802202
           2550       0.781307        0.37026       0.802449
           2551       0.781457       0.370658       0.802697
           2552       0.781607       0.371057       0.802944
           2553       0.781757       0.371456       0.803191
           2554       0.781906       0.371855       0.803438
           2555       0.782056       0.372253       0.803685
           2556       0.782205       0.372652       0.803932
           2557       0.782355       0.373051        0.80418
           2558       0.782504       0.373449       0.804427
           2559       0.782653       0.373848       0.804674
           2560       0.782802       0.374247       0.804921
           2561       0.782951       0.374645       0.805168
           2562         0.7831       0.375044       0.805415
           2563       0.783248       0.375442       0.805663
           2564       0.783397       0.375841        0.80591
           2565       0.783546       0.376239       0.806157
           2566       0.783694       0.376637       0.806404
           2567       0.783842       0.377036       0.806651
           2568        0.78399       0.377434       0.806898
           2569       0.784139       0.377832       0.807146
           2570       0.784286       0.378231       0.807393
           2571       0.784434       0.378629        0.80764
           2572       0.784582       0.379027       0.807887
           2573        0.78473       0.379425       0.808134
           2574       0.784877       0.379824       0.808381
           2575       0.785025       0.380222       0.808629
           2576       0.785172        0.38062       0.808876
           2577       0.785319       0.381018       0.809123
           2578       0.785466       0.381416        0.80937
           2579       0.785613       0.381814       0.809617
           2580        0.78576       0.382212       0.809864
           2581       0.785907        0.38261       0.810112
           2582       0.786054       0.383008       0.810359
           2583         0.7862       0.383406       0.810606
           2584       0.786347       0.383804       0.810853
           2585       0.786493       0.384201         0.8111
           2586       0.786639       0.384599       0.811348
           2587       0.786786       0.384997       0.811595
           2588       0.786932       0.385395       0.811842
           2589       0.787078       0.385792       0.812089
           2590       0.787223        0.38619       0.812336
           2591       0.787369       0.386588       0.812583
           2592       0.787515       0.386985       0.812831
           2593        0.78766       0.387383       0.813078
           2594       0.787806       0.387781       0.813325
           2595       0.787951       0.388178       0.813572
           2596       0.788096       0.388576       0.813819
           2597       0.788241       0.388973       0.814066
           2598       0.788386        0.38937       0.814314
           2599       0.788531       0.389768       0.814561
           2600       0.788676       0.390165       0.814808
           2601        0.78882       0.390563       0.815055
           2602       0.788965        0.39096       0.815302
           2603       0.789109       0.391357       0.815549
           2604       0.789254       0.391754       0.815797
           2605       0.789398       0.392151       0.816044
           2606       0.789542       0.392549       0.816291
           2607       0.789686       0.392946       0.816538
           2608        0.78983       0.393343       0.816785
           2609       0.789974        0.39374       0.817032
           2610       0.790118       0.394137        0.81728
           2611       0.790261       0.394534       0.817527
           2612       0.790405       0.394931       0.817774
           2613       0.790548       0.395328       0.818021
           2614       0.790691       0.395725       0.818268
           2615       0.790834       0.396122       0.818515
           2616       0.790977       0.396518       0.818763
           2617        0.79112       0.396915        0.81901
           2618       0.791263       0.397312       0.819257
           2619       0.791406       0.397709       0.819504
           2620       0.791549       0.398105       0.819751
           2621       0.791691       0.398502       0.819998
           2622       0.791834       0.398899       0.820246
           2623       0.791976       0.399295       0.820493
           2624       0.792118       0.399692        0.82074
           2625        0.79226       0.400088       0.820987
           2626       0.792402       0.400485       0.821234
           2627       0.792544       0.400881       0.821482
           2628       0.792686       0.401278       0.821729
           2629       0.792827       0.401674       0.821976
           2630       0.792969        0.40207       0.822223
           2631        0.79311       0.402466        0.82247
           2632       0.793252       0.402863       0.822717
           2633       0.793393       0.403259       0.822965
           2634       0.793534       0.403655       0.823212
           2635       0.793675       0.404051       0.823459
           2636       0.793816       0.404447       0.823706
           2637       0.793957       0.404843       0.823953
           2638       0.794097        0.40524         0.8242
           2639       0.794238       0.405636       0.824448
           2640       0.794379       0.406031       0.824695
           2641       0.794519       0.406427       0.824942
           2642       0.794659       0.406823       0.825189
           2643       0.794799       0.407219       0.825436
           2644       0.794939       0.407615       0.825683
           2645       0.795079       0.408011       0.825931
           2646       0.795219       0.408406       0.826178
           2647       0.795359       0.408802       0.826425
           2648       0.795498       0.409198       0.826672
           2649       0.795638       0.409593       0.826919
           2650       0.795777       0.409989       0.827166
           2651       0.795917       0.410385       0.827414
           2652       0.796056        0.41078       0.827661
           2653       0.796195       0.411176       0.827908
           2654       0.796334       0.411571       0.828155
           2655       0.796473       0.411966       0.828402
           2656       0.796611       0.412362       0.828649
           2657        0.79675       0.412757       0.828897
           2658       0.796889       0.413152       0.829144
           2659       0.797027       0.413548       0.829391
           2660       0.797165       0.413943       0.829638
           2661       0.797304       0.414338       0.829885
           2662       0.797442       0.414733       0.830132
           2663        0.79758       0.415128        0.83038
           2664       0.797718       0.415523       0.830627
           2665       0.797855       0.415918       0.830874
           2666       0.797993       0.416313       0.831121
           2667       0.798131       0.416708       0.831368
           2668       0.798268       0.417103       0.831615
           2669       0.798405       0.417498       0.831863
           2670       0.798543       0.417892        0.83211
           2671        0.79868       0.418287       0.832357
           2672       0.798817       0.418682       0.832604
           2673       0.798954       0.419077       0.832851
           2674       0.799091       0.419471       0.833099
           2675       0.799227       0.419866       0.833346
           2676       0.799364        0.42026       0.833593
           2677         0.7995       0.420655        0.83384
           2678       0.799637       0.421049       0.834087
           2679       0.799773       0.421444       0.834334
           2680       0.799909       0.421838       0.834582
           2681       0.800045       0.422232       0.834829
           2682       0.800181       0.422627       0.835076
           2683       0.800317       0.423021       0.835323
           2684       0.800453       0.423415        0.83557
           2685       0.800588       0.423809       0.835817
           2686       0.800724       0.424204       0.836065
           2687       0.800859       0.424598       0.836312
           2688       0.800995       0.424992       0.836559
           2689        0.80113       0.425386       0.836806
           2690       0.801265        0.42578       0.837053
           2691         0.8014       0.426174         0.8373
           2692       0.801535       0.426567       0.837548
           2693        0.80167       0.426961       0.837795
           2694       0.801804       0.427355       0.838042
           2695       0.801939       0.427749       0.838289
           2696       0.802073       0.428143       0.838536
           2697       0.802207       0.428536       0.838783
           2698       0.802342        0.42893       0.839031
           2699       0.802476       0.429323       0.839278
           2700        0.80261       0.429717       0.839525
           2701       0.802744        0.43011       0.839772
           2702       0.802877       0.430504       0.840019
           2703       0.803011       0.430897       0.840266
           2704       0.803145       0.431291       0.840514
           2705       0.803278       0.431684       0.840761
           2706       0.803412       0.432077       0.841008
           2707       0.803545        0.43247       0.841255
           2708       0.803678       0.432864       0.841502
           2709       0.803811       0.433257       0.841749
           2710       0.803944        0.43365       0.841997
           2711       0.804077       0.434043       0.842244
           2712       0.804209       0.434436       0.842491
           2713       0.804342       0.434829       0.842738
           2714       0.804474       0.435222       0.842985
           2715       0.804607       0.435615       0.843233
           2716       0.804739       0.436007        0.84348
           2717       0.804871         0.4364       0.843727
           2718       0.805003       0.436793       0.843974
           2719       0.805135       0.437186       0.844221
           2720       0.805267       0.437578       0.844468
           2721       0.805399       0.437971       0.844716
           2722        0.80553       0.438363       0.844963
           2723       0.805662       0.438756        0.84521
           2724       0.805793       0.439148       0.845457
           2725       0.805925       0.439541       0.845704
           2726       0.806056       0.439933       0.845951
           2727       0.806187       0.440325       0.846199
           2728       0.806318       0.440718       0.846446
           2729       0.806449        0.44111       0.846693
           2730        0.80658       0.441502        0.84694
           2731        0.80671       0.441894       0.847187
           2732       0.806841       0.442286       0.847434
           2733       0.806971       0.442678       0.847682
           2734       0.807101        0.44307       0.847929
           2735       0.807232       0.443462       0.848176
           2736       0.807362       0.443854       0.848423
           2737       0.807492       0.444246        0.84867
           2738       0.807622       0.444638       0.848917
           2739       0.807751       0.445029       0.849165
           2740       0.807881       0.445421       0.849412
           2741       0.808011       0.445813       0.849659
           2742        0.80814       0.446204       0.849906
           2743       0.808269       0.446596       0.850153
           2744       0.808399       0.446987         0.8504
           2745       0.808528       0.447379       0.850648
           2746       0.808657        0.44777       0.850895
           2747       0.808786       0.448161       0.851142
           2748       0.808915       0.448553       0.851389
           2749       0.809043       0.448944       0.851636
           2750       0.809172       0.449335       0.851883
           2751         0.8093       0.449726       0.852131
           2752       0.809429       0.450117       0.852378
           2753       0.809557       0.450509       0.852625
           2754       0.809685         0.4509       0.852872
           2755       0.809813       0.451291       0.853119
           2756       0.809941       0.451681       0.853367
           2757       0.810069       0.452072       0.853614
           2758       0.810197       0.452463       0.853861
           2759       0.810324       0.452854       0.854108
           2760       0.810452       0.453245       0.854355
           2761       0.810579       0.453635       0.854602
           2762       0.810706       0.454026        0.85485
           2763       0.810833       0.454416       0.855097
           2764       0.810961       0.454807       0.855344
           2765       0.811087       0.455197       0.855591
           2766       0.811214       0.455588       0.855838
           2767       0.811341       0.455978       0.856085
           2768       0.811468       0.456368       0.856333
           2769       0.811594       0.456759        0.85658
           2770       0.811721       0.457149       0.856827
           2771       0.811847       0.457539       0.857074
           2772       0.811973       0.457929       0.857321
           2773       0.812099       0.458319       0.857568
           2774       0.812225       0.458709       0.857816
           2775       0.812351       0.459099       0.858063
           2776       0.812477       0.459489        0.85831
           2777       0.812602       0.459879       0.858557
           2778       0.812728       0.460269       0.858804
           2779       0.812853       0.460658       0.859051
           2780       0.812979       0.461048       0.859299
           2781       0.813104       0.461438       0.859546
           2782       0.813229       0.461827       0.859793
           2783       0.813354       0.462217        0.86004
           2784       0.813479       0.462606       0.860287
           2785       0.813604       0.462996       0.860534
           2786       0.813728       0.463385       0.860782
           2787       0.813853       0.463774       0.861029
           2788       0.813977       0.464164       0.861276
           2789       0.814102       0.464553       0.861523
           2790       0.814226       0.464942        0.86177
           2791        0.81435       0.465331       0.862017
           2792       0.814474        0.46572       0.862265
           2793       0.814598       0.466109       0.862512
           2794       0.814722       0.466498       0.862759
           2795       0.814845       0.466887       0.863006
           2796       0.814969       0.467276       0.863253
           2797       0.815092       0.467665       0.863501
           2798       0.815216       0.468053       0.863748
           2799       0.815339       0.468442       0.863995
           2800       0.815462       0.468831       0.864242
           2801       0.815585       0.469219       0.864489
           2802       0.815708       0.469608       0.864736
           2803       0.815831       0.469996       0.864984
           2804       0.815954       0.470385       0.865231
           2805       0.816076       0.470773       0.865478
           2806       0.816199       0.471161       0.865725
           2807       0.816321        0.47155       0.865972
           2808       0.816443       0.471938       0.866219
           2809       0.816566       0.472326       0.866467
           2810       0.816688       0.472714       0.866714
           2811        0.81681       0.473102       0.866961
           2812       0.816931        0.47349       0.867208
           2813       0.817053       0.473878       0.867455
           2814       0.817175       0.474266       0.867702
           2815       0.817296       0.474653        0.86795
           2816       0.817418       0.475041       0.868197
           2817       0.817539       0.475429       0.868444
           2818        0.81766       0.475816       0.868691
           2819       0.817781       0.476204       0.868938
           2820       0.817902       0.476592       0.869185
           2821       0.818023       0.476979       0.869433
           2822       0.818144       0.477366        0.86968
           2823       0.818264       0.477754       0.869927
           2824       0.818385       0.478141       0.870174
           2825       0.818505       0.478528       0.870421
           2826       0.818626       0.478915       0.870668
           2827       0.818746       0.479303       0.870916
           2828       0.818866        0.47969       0.871163
           2829       0.818986       0.480077        0.87141
           2830       0.819106       0.480464       0.871657
           2831       0.819226       0.480851       0.871904
           2832       0.819345       0.481237       0.872151
           2833       0.819465       0.481624       0.872399
           2834       0.819584       0.482011       0.872646
           2835       0.819704       0.482398       0.872893
           2836       0.819823       0.482784        0.87314
           2837       0.819942       0.483171       0.873387
           2838       0.820061       0.483557       0.873634
           2839        0.82018       0.483944       0.873882
           2840       0.820299        0.48433       0.874129
           2841       0.820417       0.484716       0.874376
           2842       0.820536       0.485103       0.874623
           2843       0.820654       0.485489        0.87487
           2844       0.820773       0.485875       0.875118
           2845       0.820891       0.486261       0.875365
           2846       0.821009       0.486647       0.875612
           2847       0.821127       0.487033       0.875859
           2848       0.821245       0.487419       0.876106
           2849       0.821363       0.487805       0.876353
           2850        0.82148        0.48819       0.876601
           2851       0.821598       0.488576       0.876848
           2852       0.821715       0.488962       0.877095
           2853       0.821833       0.489347       0.877342
           2854        0.82195       0.489733       0.877589
           2855       0.822067       0.490119       0.877836
           2856       0.822184       0.490504       0.878084
           2857       0.822301       0.490889       0.878331
           2858       0.822418       0.491275       0.878578
           2859       0.822535        0.49166       0.878825
           2860       0.822651       0.492045       0.879072
           2861       0.822768        0.49243       0.879319
           2862       0.822884       0.492815       0.879567
           2863       0.823001         0.4932       0.879814
           2864       0.823117       0.493585       0.880061
           2865       0.823233        0.49397       0.880308
           2866       0.823349       0.494355       0.880555
           2867       0.823465        0.49474       0.880802
           2868        0.82358       0.495124        0.88105
           2869       0.823696       0.495509       0.881297
           2870       0.823811       0.495894       0.881544
           2871       0.823927       0.496278       0.881791
           2872       0.824042       0.496663       0.882038
           2873       0.824157       0.497047       0.882285
           2874       0.824272       0.497431       0.882533
           2875       0.824387       0.497816        0.88278
           2876       0.824502         0.4982       0.883027
           2877       0.824617       0.498584       0.883274
           2878       0.824732       0.498968       0.883521
           2879       0.824846       0.499352       0.883768
           2880       0.824961       0.499736       0.884016
           2881       0.825075        0.50012       0.884263
           2882       0.825189       0.500504        0.88451
           2883       0.825303       0.500888       0.884757
           2884       0.825417       0.501271       0.885004
           2885       0.825531       0.501655       0.885252
           2886       0.825645       0.502039       0.885499
           2887       0.825758       0.502422       0.885746
           2888       0.825872       0.502806       0.885993
           2889       0.825985       0.503189        0.88624
           2890       0.826099       0.503572       0.886487
           2891       0.826212       0.503956       0.886735
           2892       0.826325       0.504339       0.886982
           2893       0.826438       0.504722       0.887229
           2894       0.826551       0.505105       0.887476
           2895       0.826664       0.505488       0.887723
           2896       0.826776       0.505871        0.88797
           2897       0.826889       0.506254       0.888218
           2898       0.827001       0.506637       0.888465
           2899       0.827114        0.50702       0.888712
           2900       0.827226       0.507402       0.888959
           2901       0.827338       0.507785       0.889206
           2902        0.82745       0.508167       0.889453
           2903       0.827562        0.50855       0.889701
           2904       0.827674       0.508932       0.889948
           2905       0.827786       0.509315       0.890195
           2906       0.827897       0.509697       0.890442
           2907       0.828009       0.510079       0.890689
           2908        0.82812       0.510462       0.890936
           2909       0.828231       0.510844       0.891184
           2910       0.828342       0.511226       0.891431
           2911       0.828454       0.511608       0.891678
           2912       0.828564        0.51199       0.891925
           2913       0.828675       0.512372       0.892172
           2914       0.828786       0.512753       0.892419
           2915       0.828897       0.513135       0.892667
           2916       0.829007       0.513517       0.892914
           2917       0.829117       0.513898       0.893161
           2918       0.829228        0.51428       0.893408
           2919       0.829338       0.514661       0.893655
           2920       0.829448       0.515043       0.893902
           2921       0.829558       0.515424        0.89415
           2922       0.829668       0.515806       0.894397
           2923       0.829778       0.516187       0.894644
           2924       0.829887       0.516568       0.894891
           2925       0.829997       0.516949       0.895138
           2926       0.830106        0.51733       0.895386
           2927       0.830215       0.517711       0.895633
           2928       0.830325       0.518092        0.89588
           2929       0.830434       0.518473       0.896127
           2930       0.830543       0.518853       0.896374
           2931       0.830651       0.519234       0.896621
           2932        0.83076       0.519615       0.896869
           2933       0.830869       0.519995       0.897116
           2934       0.830977       0.520376       0.897363
           2935       0.831086       0.520756        0.89761
           2936       0.831194       0.521136       0.897857
           2937       0.831302       0.521517       0.898104
           2938        0.83141       0.521897       0.898352
           2939       0.831518       0.522277       0.898599
           2940       0.831626       0.522657       0.898846
           2941       0.831734       0.523037       0.899093
           2942       0.831842       0.523417        0.89934
           2943       0.831949       0.523797       0.899587
           2944       0.832057       0.524177       0.899835
           2945       0.832164       0.524557       0.900082
           2946       0.832271       0.524936       0.900329
           2947       0.832378       0.525316       0.900576
           2948       0.832485       0.525695       0.900823
           2949       0.832592       0.526075        0.90107
           2950       0.832699       0.526454       0.901318
           2951       0.832806       0.526834       0.901565
           2952       0.832912       0.527213       0.901812
           2953       0.833019       0.527592       0.902059
           2954       0.833125       0.527971       0.902306
           2955       0.833231        0.52835       0.902553
           2956       0.833338       0.528729       0.902801
           2957       0.833444       0.529108       0.903048
           2958        0.83355       0.529487       0.903295
           2959       0.833655       0.529866       0.903542
           2960       0.833761       0.530244       0.903789
           2961       0.833867       0.530623       0.904036
           2962       0.833972       0.531002       0.904284
           2963       0.834078        0.53138       0.904531
           2964       0.834183       0.531759       0.904778
           2965       0.834288       0.532137       0.905025
           2966       0.834393       0.532515       0.905272
           2967       0.834498       0.532893        0.90552
           2968       0.834603       0.533272       0.905767
           2969       0.834708        0.53365       0.906014
           2970       0.834812       0.534028       0.906261
           2971       0.834917       0.534406       0.906508
           2972       0.835021       0.534783       0.906755
           2973       0.835125       0.535161       0.907003
           2974        0.83523       0.535539        0.90725
           2975       0.835334       0.535917       0.907497
           2976       0.835438       0.536294       0.907744
           2977       0.835541       0.536672       0.907991
           2978       0.835645       0.537049       0.908238
           2979       0.835749       0.537427       0.908486
           2980       0.835852       0.537804       0.908733
           2981       0.835956       0.538181        0.90898
           2982       0.836059       0.538558       0.909227
           2983       0.836162       0.538935       0.909474
           2984       0.836265       0.539312       0.909721
           2985       0.836368       0.539689       0.909969
           2986       0.836471       0.540066       0.910216
           2987       0.836574       0.540443       0.910463
           2988       0.836677        0.54082        0.91071
           2989       0.836779       0.541196       0.910957
           2990       0.836882       0.541573       0.911204
           2991       0.836984        0.54195       0.911452
           2992       0.837086       0.542326       0.911699
           2993       0.837188       0.542702       0.911946
           2994        0.83729       0.543079       0.912193
           2995       0.837392       0.543455        0.91244
           2996       0.837494       0.543831       0.912687
           2997       0.837596       0.544207       0.912935
           2998       0.837697       0.544583       0.913182
           2999       0.837799       0.544959       0.913429
           3000         0.8379       0.545335       0.913676
           3001       0.838001       0.545711       0.913923
           3002       0.838102       0.546086        0.91417
           3003       0.838203       0.546462       0.914418
           3004       0.838304       0.546838       0.914665
           3005       0.838405       0.547213       0.914912
           3006       0.838506       0.547589       0.915159
           3007       0.838607       0.547964       0.915406
           3008       0.838707       0.548339       0.915653
           3009       0.838807       0.548714       0.915901
           3010       0.838908        0.54909       0.916148
           3011       0.839008       0.549465       0.916395
           3012       0.839108        0.54984       0.916642
           3013       0.839208       0.550215       0.916889
           3014       0.839308       0.550589       0.917137
           3015       0.839407       0.550964       0.917384
           3016       0.839507       0.551339       0.917631
           3017       0.839607       0.551713       0.917878
           3018       0.839706       0.552088       0.918125
           3019       0.839805       0.552462       0.918372
           3020       0.839904       0.552837        0.91862
           3021       0.840003       0.553211       0.918867
           3022       0.840102       0.553585       0.919114
           3023       0.840201        0.55396       0.919361
           3024         0.8403       0.554334       0.919608
           3025       0.840399       0.554708       0.919855
           3026       0.840497       0.555082       0.920103
           3027       0.840596       0.555456        0.92035
           3028       0.840694       0.555829       0.920597
           3029       0.840792       0.556203       0.920844
           3030        0.84089       0.556577       0.921091
           3031       0.840988        0.55695       0.921338
           3032       0.841086       0.557324       0.921586
           3033       0.841184       0.557697       0.921833
           3034       0.841282        0.55807        0.92208
           3035       0.841379       0.558444       0.922327
           3036       0.841477       0.558817       0.922574
           3037       0.841574        0.55919       0.922821
           3038       0.841671       0.559563       0.923069
           3039       0.841768       0.559936       0.923316
           3040       0.841865       0.560309       0.923563
           3041       0.841962       0.560682        0.92381
           3042       0.842059       0.561054       0.924057
           3043       0.842156       0.561427       0.924304
           3044       0.842252         0.5618       0.924552
           3045       0.842349       0.562172       0.924799
           3046       0.842445       0.562545       0.925046
           3047       0.842541       0.562917       0.925293
           3048       0.842638       0.563289        0.92554
           3049       0.842734       0.563661       0.925787
           3050        0.84283       0.564034       0.926035
           3051       0.842925       0.564406       0.926282
           3052       0.843021       0.564778       0.926529
           3053       0.843117        0.56515       0.926776
           3054       0.843212       0.565521       0.927023
           3055       0.843308       0.565893       0.927271
           3056       0.843403       0.566265       0.927518
           3057       0.843498       0.566636       0.927765
           3058       0.843593       0.567008       0.928012
           3059       0.843688       0.567379       0.928259
           3060       0.843783       0.567751       0.928506
           3061       0.843878       0.568122       0.928754
           3062       0.843972       0.568493       0.929001
           3063       0.844067       0.568864       0.929248
           3064       0.844161       0.569235       0.929495
           3065       0.844256       0.569606       0.929742
           3066        0.84435       0.569977       0.929989
           3067       0.844444       0.570348       0.930237
           3068       0.844538       0.570719       0.930484
           3069       0.844632       0.571089       0.930731
           3070       0.844726        0.57146       0.930978
           3071       0.844819        0.57183       0.931225
           3072       0.844913       0.572201       0.931472
           3073       0.845006       0.572571        0.93172
           3074         0.8451       0.572941       0.931967
           3075       0.845193       0.573311       0.932214
           3076       0.845286       0.573682       0.932461
           3077       0.845379       0.574052       0.932708
           3078       0.845472       0.574421       0.932955
           3079       0.845565       0.574791       0.933203
           3080       0.845657       0.575161        0.93345
           3081        0.84575       0.575531       0.933697
           3082       0.845842         0.5759       0.933944
           3083       0.845935        0.57627       0.934191
           3084       0.846027       0.576639       0.934438
           3085       0.846119       0.577009       0.934686
           3086       0.846211       0.577378       0.934933
           3087       0.846303       0.577747        0.93518
           3088       0.846395       0.578116       0.935427
           3089       0.846487       0.578486       0.935674
           3090       0.846578       0.578855       0.935921
           3091        0.84667       0.579223       0.936169
           3092       0.846761       0.579592       0.936416
           3093       0.846853       0.579961       0.936663
           3094       0.846944        0.58033        0.93691
           3095       0.847035       0.580698       0.937157
           3096       0.847126       0.581067       0.937405
           3097       0.847217       0.581435       0.937652
           3098       0.847307       0.581803       0.937899
           3099       0.847398       0.582172       0.938146
           3100       0.847489        0.58254       0.938393
           3101       0.847579       0.582908        0.93864
           3102       0.847669       0.583276       0.938888
           3103        0.84776       0.583644       0.939135
           3104        0.84785       0.584012       0.939382
           3105        0.84794        0.58438       0.939629
           3106        0.84803       0.584747       0.939876
           3107       0.848119       0.585115       0.940123
           3108       0.848209       0.585482       0.940371
           3109       0.848299        0.58585       0.940618
           3110       0.848388       0.586217       0.940865
           3111       0.848477       0.586585       0.941112
           3112       0.848567       0.586952       0.941359
           3113       0.848656       0.587319       0.941606
           3114       0.848745       0.587686       0.941854
           3115       0.848834       0.588053       0.942101
           3116       0.848923        0.58842       0.942348
           3117       0.849011       0.588786       0.942595
           3118         0.8491       0.589153       0.942842
           3119       0.849188        0.58952       0.943089
           3120       0.849277       0.589886       0.943337
           3121       0.849365       0.590253       0.943584
           3122       0.849453       0.590619       0.943831
           3123       0.849541       0.590986       0.944078
           3124       0.849629       0.591352       0.944325
           3125       0.849717       0.591718       0.944572
           3126       0.849805       0.592084        0.94482
           3127       0.849893        0.59245       0.945067
           3128        0.84998       0.592816       0.945314
           3129       0.850067       0.593182       0.945561
           3130       0.850155       0.593547       0.945808
           3131       0.850242       0.593913       0.946055
           3132       0.850329       0.594278       0.946303
           3133       0.850416       0.594644        0.94655
           3134       0.850503       0.595009       0.946797
           3135        0.85059       0.595375       0.947044
           3136       0.850676        0.59574       0.947291
           3137       0.850763       0.596105       0.947538
           3138       0.850849        0.59647       0.947786
           3139       0.850936       0.596835       0.948033
           3140       0.851022         0.5972        0.94828
           3141       0.851108       0.597565       0.948527
           3142       0.851194       0.597929       0.948774
           3143        0.85128       0.598294       0.949022
           3144       0.851366       0.598659       0.949269
           3145       0.851452       0.599023       0.949516
           3146       0.851537       0.599387       0.949763
           3147       0.851623       0.599752        0.95001
           3148       0.851708       0.600116       0.950257
           3149       0.851793        0.60048       0.950505
           3150       0.851879       0.600844       0.950752
           3151       0.851964       0.601208       0.950999
           3152       0.852049       0.601572       0.951246
           3153       0.852134       0.601936       0.951493
           3154       0.852218       0.602299        0.95174
           3155       0.852303       0.602663       0.951988
           3156       0.852387       0.603027       0.952235
           3157       0.852472        0.60339       0.952482
           3158       0.852556       0.603753       0.952729
           3159        0.85264       0.604117       0.952976
           3160       0.852724        0.60448       0.953223
           3161       0.852808       0.604843       0.953471
           3162       0.852892       0.605206       0.953718
           3163       0.852976       0.605569       0.953965
           3164        0.85306       0.605932       0.954212
           3165       0.853143       0.606294       0.954459
           3166       0.853227       0.606657       0.954706
           3167        0.85331        0.60702       0.954954
           3168       0.853393       0.607382       0.955201
           3169       0.853477       0.607745       0.955448
           3170        0.85356       0.608107       0.955695
           3171       0.853643       0.608469       0.955942
           3172       0.853725       0.608831       0.956189
           3173       0.853808       0.609193       0.956437
           3174       0.853891       0.609555       0.956684
           3175       0.853973       0.609917       0.956931
           3176       0.854056       0.610279       0.957178
           3177       0.854138       0.610641       0.957425
           3178        0.85422       0.611003       0.957672
           3179       0.854302       0.611364        0.95792
           3180       0.854384       0.611726       0.958167
           3181       0.854466       0.612087       0.958414
           3182       0.854548       0.612448       0.958661
           3183       0.854629        0.61281       0.958908
           3184       0.854711       0.613171       0.959156
           3185       0.854792       0.613532       0.959403
           3186       0.854874       0.613893        0.95965
           3187       0.854955       0.614253       0.959897
           3188       0.855036       0.614614       0.960144
           3189       0.855117       0.614975       0.960391
           3190       0.855198       0.615336       0.960639
           3191       0.855279       0.615696       0.960886
           3192        0.85536       0.616056       0.961133
           3193        0.85544       0.616417        0.96138
           3194       0.855521       0.616777       0.961627
           3195       0.855601       0.617137       0.961874
           3196       0.855681       0.617497       0.962122
           3197       0.855761       0.617857       0.962369
           3198       0.855841       0.618217       0.962616
           3199       0.855921       0.618577       0.962863
           3200       0.856001       0.618937        0.96311
           3201       0.856081       0.619296       0.963357
           3202       0.856161       0.619656       0.963605
           3203        0.85624       0.620015       0.963852
           3204        0.85632       0.620375       0.964099
           3205       0.856399       0.620734       0.964346
           3206       0.856478       0.621093       0.964593
           3207       0.856557       0.621452        0.96484
           3208       0.856636       0.621811       0.965088
           3209       0.856715        0.62217       0.965335
           3210       0.856794       0.622529       0.965582
           3211       0.856873       0.622888       0.965829
           3212       0.856951       0.623247       0.966076
           3213        0.85703       0.623605       0.966323
           3214       0.857108       0.623964       0.966571
           3215       0.857186       0.624322       0.966818
           3216       0.857264        0.62468       0.967065
           3217       0.857342       0.625039       0.967312
           3218        0.85742       0.625397       0.967559
           3219       0.857498       0.625755       0.967806
           3220       0.857576       0.626113       0.968054
           3221       0.857654       0.626471       0.968301
           3222       0.857731       0.626828       0.968548
           3223       0.857808       0.627186       0.968795
           3224       0.857886       0.627544       0.969042
           3225       0.857963       0.627901        0.96929
           3226        0.85804       0.628258       0.969537
           3227       0.858117       0.628616       0.969784
           3228       0.858194       0.628973       0.970031
           3229       0.858271        0.62933       0.970278
           3230       0.858347       0.629687       0.970525
           3231       0.858424       0.630044       0.970773
           3232         0.8585       0.630401        0.97102
           3233       0.858577       0.630758       0.971267
           3234       0.858653       0.631115       0.971514
           3235       0.858729       0.631471       0.971761
